i,real_index,MAE,Phi,SMI
7065,763,0.27770645,72.22935491,CC(C)=CC=O
7066,6993,0.20079609,79.92039108,Nc1cnn(O)c1
7067,7460,0.19824385,80.17561465,CC1CON=CO1
7068,4074,0.18472089,81.52791070,CCNC(C)C=C
7069,8011,0.16281607,83.71839272,FC1CC=CC1F
7070,6517,0.21907189,78.09281072,CC1CC(O)CN1
7071,3468,0.20720632,79.27936840,CC(N)C#CC=C
7072,38,0.41560706,58.43929383,CC(F)F
7073,7436,0.19100521,80.89947950,FC1CNN=CC1
7074,424,0.29488249,70.51175094,O=CC1CN1
7075,5540,0.20495440,79.50455951,CCC(C)C(N)=N
7076,740,0.30589461,69.41053924,CC#CC(C)=O
7077,7325,0.25972849,74.02715083,CC(=C)CN1CC1
7078,7627,0.28653312,71.34668761,Oc1ccncn1
7079,3730,0.20142944,79.85705600,CC1(C)CNN=C1
7080,2723,0.16684215,83.31578478,NCC(F)(F)CF
7081,3593,0.20824610,79.17538993,NC(N)=CC=NO
7082,2711,0.18607669,81.39233133,CC(F)(CN)CN
7083,4067,0.18526051,81.47394857,COCC(N)C=C
7084,4136,0.18724996,81.27500426,FC(CC=O)C#N
7085,3770,0.18025029,81.97497135,CC1C(F)C1(C)N
7086,7068,0.22031801,77.96819897,Cc1coc(F)c1
7087,3721,0.22680331,77.31966929,CC1(C)CC=CO1
7088,5698,0.17499943,82.50005749,NC(=N)C(F)C=O
7089,6318,0.22220079,77.77992107,CC1(CCO1)C#N
7090,7183,0.19025987,80.97401255,CNC1CC(O)C1
7091,3151,0.20832555,79.16744451,CC(=O)ON=CN
7092,6764,0.18077266,81.92273433,Oc1c[nH]c(=O)[nH]1
7093,5770,0.21298406,78.70159409,CC(=C)C(F)C#C
7094,409,0.28724421,71.27557948,CNC1CC1
7095,3916,0.24818533,75.18146741,CCNC(C)CC
7096,6620,0.23992062,76.00793775,N=c1[nH]c(=O)[nH]o1
7097,8302,0.18395032,81.60496848,CC1C=CC=C1F
7098,1724,0.24459255,75.54074456,OCCOC=C
7099,3528,0.43041442,56.95855765,OC(=O)C#CC#C
7100,3021,0.18573985,81.42601460,CCCNC(C)=O
7101,6654,0.19262858,80.73714221,CC1CC(=O)C=C1
7102,4724,0.17356978,82.64302201,CCC(O)C=CF
7103,853,0.22263896,77.73610422,NC(=O)C(F)=C
7104,6475,0.24450711,75.54928873,CN(C)C1(C)CC1
7105,5689,0.18756602,81.24339845,OC(C=O)C(F)=C
7106,7491,0.17909735,82.09026539,N=C1COC=CN1
7107,6533,0.17791720,82.20828014,OC1CCC(=C)C1
7108,5844,0.17592826,82.40717383,COC(=O)C(C)F
7109,3659,0.19203555,80.79644512,CC1(C)CC1CF
7110,3856,0.18677867,81.32213344,CCCC(F)CC
7111,4941,0.22285880,77.71412036,COC(=O)C=CF
7112,8323,0.20746809,79.25319116,Oc1cccn1O
7113,5737,0.22530179,77.46982124,CC(=N)N(O)C=C
7114,5816,0.17374667,82.62533328,CNC(=N)C(C)F
7115,8561,0.22092229,77.90777128,Nc1onnc1O
7116,6942,0.22112531,77.88746859,Cc1nc(=N)[nH]o1
7117,4358,0.20970766,79.02923438,CNNC(=N)NN
7118,5366,0.18787483,81.21251719,CC(N)C(C)CN
7119,5250,0.24931206,75.06879406,COC(C)=CC=C
7120,7381,0.26521267,73.47873301,C=C1CCCCC1
7121,3351,0.23082509,76.91749126,CN(C)C=CC#N
7122,6351,0.18473180,81.52682025,CNCC1(O)CC1
7123,4585,0.17966072,82.03392831,CNNC(=O)C=C
7124,3740,0.21134533,78.86546729,CC1(C)CON=C1
7125,2012,0.20771873,79.22812733,COC1CCC1
7126,2549,0.18239887,81.76011303,CC(=C)CC(N)=O
7127,5032,0.17723122,82.27687847,CC=C(C)CCN
7128,8227,0.15755243,84.24475653,OC1CCC=C1F
7129,910,0.21652981,78.34701907,OC1CC(O)C1
7130,6082,0.18285616,81.71438356,CC(C)C(C)=CF
7131,47,0.51444641,48.55535870,NC(N)=N
7132,5398,0.22657867,77.34213279,NCC(N)C(F)F
7133,402,0.48127141,51.87285913,CC#CC=O
7134,1365,0.20681413,79.31858698,CC1CCCN1
7135,56,0.29414315,70.58568468,NCCO
7136,7707,0.23551974,76.44802615,O=c1cnocn1
7137,451,0.43632512,56.36748822,c1c[nH]cn1
7138,580,0.21538646,78.46135362,CCCC(C)=C
7139,7617,0.19955955,80.04404531,CN1CC=CC=N1
7140,7122,0.17004027,82.99597254,Nc1n[nH]c(N)n1
7141,6311,0.24193738,75.80626197,FC1(COC1)C=O
7142,4129,0.19225531,80.77446873,FC(CC=C)C=C
7143,1239,0.22276218,77.72378155,CC=C(C)CF
7144,521,0.18551432,81.44856796,CC(N)CCF
7145,2901,0.19763091,80.23690916,CN(C)CCCN
7146,7004,0.21770781,78.22921893,Cc1cn(O)nn1
7147,3350,0.21262988,78.73701234,CN(C)C=CC=O
7148,8229,0.16882734,83.11726596,FC1CCC=C1F
7149,5568,0.17439455,82.56054488,CCC(N)C(O)=O
7150,7275,0.19615394,80.38460633,CC(N)CC1CC1
7151,6655,0.20229298,79.77070155,NC1CC(=C)C=C1
7152,397,0.48804950,51.19505013,CCC#CC
7153,984,0.25882687,74.11731271,CC(CF)C#N
7154,4970,0.24781847,75.21815261,CC=CC(=O)C#C
7155,8676,0.19243004,80.75699620,CC12CCNC1C2
7156,8155,0.21128024,78.87197641,On1cc[nH]c1=N
7157,7684,0.22750823,77.24917675,OC1C=COC=C1
7158,959,0.21428847,78.57115302,NCC(F)CN
7159,2573,0.22667506,77.33249445,CC(=N)NC(N)=O
7160,1948,0.28471574,71.52842572,CNN=CC#N
7161,6699,0.23290965,76.70903483,Cn1nnc(=N)o1
7162,1021,0.24345052,75.65494772,CCN(C)N=C
7163,5471,0.17028322,82.97167804,CC(O)C(N)C=C
7164,8189,0.25902135,74.09786546,Cn1nnoc1=N
7165,3644,0.29136734,70.86326619,CC1(C)CNC1=O
7166,7259,0.27361516,72.63848380,C=CC1CC(=O)C1
7167,1885,0.34028342,65.97165769,FC=CC=CF
7168,5205,0.17989882,82.01011845,CCC=C(C)OC
7169,5714,0.21546771,78.45322932,CN(C=O)C(C)=O
7170,7633,0.24716847,75.28315286,Nc1cccnn1
7171,6295,0.35294223,64.70577699,CC1(CNC1)C#N
7172,4532,0.18772545,81.22745516,OCC(=C)CC#C
7173,196,0.29726025,70.27397541,CC(=O)NN
7174,2115,0.26522367,73.47763252,NN=CC1CO1
7175,4412,0.17571846,82.42815358,NNC(=N)CC=C
7176,4248,0.17901392,82.09860842,NCC(=C)CCO
7177,6965,0.24166025,75.83397529,Cc1ccn(N)c1
7178,1924,0.23220504,76.77949648,CNN=COC
7179,8199,0.27195847,72.80415320,C=C1C=CNC1=N
7180,7190,0.16620507,83.37949317,CC1CC(CN)N1
7181,3177,0.16210071,83.78992869,CC=CCC(C)F
7182,7850,0.18566425,81.43357477,NC1CNCC1N
7183,3686,0.21859973,78.14002742,CCC1NC1(C)C
7184,2286,0.36343506,63.65649405,C1CC2CC2C1
7185,696,0.27658227,72.34177290,ON=CC(F)F
7186,6218,0.26630738,73.36926185,CC(C)=C(F)C#C
7187,6309,0.30709822,69.29017804,OC1(COC1)C#N
7188,7148,0.27634770,72.36523015,NC12COC(C1)C2
7189,5915,0.21996778,78.00322248,FC(F)C(=O)C=O
7190,2244,0.32469233,67.53076661,C1COCCO1
7191,8112,0.17464605,82.53539534,NC1C=CNC1=O
7192,6183,0.28301684,71.69831564,NCC(F)=C(F)F
7193,8587,0.18903650,81.09634957,NC1CC(F)C1N
7194,4369,0.19063613,80.93638692,CCNC(=N)OC
7195,727,0.23826644,76.17335625,NC(=N)C=NO
7196,1436,0.22314297,77.68570255,FC1CCC=C1
7197,2210,0.31287950,68.71204964,NC(=O)C1CC1
7198,6200,0.22235085,77.76491508,CC(C=O)=C(F)F
7199,243,0.27288428,72.71157209,CC1(F)CC1
7200,2772,0.22138913,77.86108703,CCC(F)(F)C#N
7201,6826,0.24474175,75.52582497,Cc1cnc(C)[nH]1
7202,2110,0.24490073,75.50992706,FC=CC1CN1
7203,7934,0.21226945,78.77305531,CC1OCOC1=O
7204,1542,0.29729394,70.27060624,CC1=CC=CC1
7205,2168,0.23352937,76.64706301,FC1CC1C=C
7206,7803,0.29614789,70.38521124,Nc1cnnnc1
7207,3872,0.21001161,78.99883886,CCC(C)CNC
7208,1143,0.25323378,74.67662199,NNC(=N)NN
7209,8642,0.19709660,80.29034008,CC1CC(=O)N1C
7210,8360,0.25089552,74.91044812,Nc1ccnn1N
7211,5553,0.13892750,86.10725028,CC(CN)C(F)=C
7212,6199,0.23333259,76.66674115,CC(C=C)=C(F)F
7213,4443,0.17668650,82.33135022,OCC(=N)NC=C
7214,5420,0.16383663,83.61633749,OC(CF)C(F)F
7215,3568,0.27564286,72.43571414,CC(C)=COC=C
7216,5395,0.17495790,82.50420979,CC(F)C(N)CO
7217,5954,0.21767293,78.23270653,NCC(=C)C(N)=N
7218,3984,0.16695861,83.30413907,CC(CN)OC=O
7219,6647,0.15944906,84.05509449,CN1CC(N)C=N1
7220,8375,0.22055664,77.94433558,Cc1cnnn1O
7221,4717,0.19400528,80.59947154,CC=CC(N)CN
7222,3841,0.18773322,81.22667779,CCC(O)CCN
7223,3694,0.20079217,79.92078350,CCN1CC1(C)C
7224,6389,0.16915234,83.08476568,CC1CC1(N)CO
7225,6439,0.21118281,78.88171854,COC1(C)CC1C
7226,3242,0.25852350,74.14764996,CC(=N)NC=NO
7227,1628,0.31043828,68.95617160,Cc1conn1
7228,5038,0.17143889,82.85611090,CC(CCF)=CF
7229,6805,0.21734745,78.26525477,Nc1coc(=O)o1
7230,4595,0.21292615,78.70738549,CCOC(=C)C=O
7231,1186,0.23016407,76.98359269,CNC(=O)C=O
7232,6712,0.25786092,74.21390838,N=C1NC(=O)N=C1
7233,4105,0.15988651,84.01134937,CN(CCF)N=C
7234,1324,0.25460954,74.53904604,NC1CCC1F
7235,7267,0.24657778,75.34222192,O=C1CC(O1)C#N
7236,3484,0.23548981,76.45101889,CC(=C)C#CCN
7237,1720,0.22711677,77.28832346,CCCOC=C
7238,5790,0.18099010,81.90098956,CC(F)C(=C)CO
7239,2392,0.24365022,75.63497762,CC=CC(F)(F)F
7240,3808,0.37038549,62.96145132,CCCC(C)CC
7241,8576,0.16548938,83.45106172,CC1C(N)CC1O
7242,8441,0.28058719,71.94128054,Nc1conc1F
7243,5022,0.25989068,74.01093154,COC(=O)C#CC
7244,5631,0.18366791,81.63320881,COC(C)C(N)=O
7245,4603,0.18422970,81.57702979,C=CCC(=C)C=O
7246,1957,0.22183018,77.81698221,CNN=CC#C
7247,7128,0.20978057,79.02194330,Cc1noc(N)n1
7248,1660,0.33823968,66.17603242,FC1C(F)C1F
7249,823,0.24553433,75.44656729,FC(F)C(F)=C
7250,7001,0.22089563,77.91043683,Nc1cn(N)nn1
7251,8519,0.23003556,76.99644376,Oc1occc1F
7252,5726,0.21732625,78.26737519,CC(=O)N(N)C=C
7253,7055,0.22266096,77.73390356,Cc1cc(N)c[nH]1
7254,6788,0.25917204,74.08279600,Cc1c[nH]c(=N)o1
7255,7751,0.17784461,82.21553929,FC1=CC=NOC1
7256,2869,0.17259009,82.74099102,OCCCC(F)F
7257,7174,0.16245452,83.75454773,NCC1CC(O)C1
7258,4476,0.16454644,83.54535611,ONC(=N)NC=N
7259,3283,0.23969776,76.03022422,CCC=CC(C)C
7260,1618,0.21955177,78.04482327,Fc1ccon1
7261,2973,0.14727883,85.27211747,CC(=C)CCCF
7262,110,0.41757232,58.24276802,CN1CC1
7263,3022,0.16909238,83.09076242,CC(=O)NCCN
7264,4622,0.19867837,80.13216340,C=C(NC=O)C=O
7265,7628,0.25564417,74.43558295,Nc1cnccn1
7266,2717,0.29203229,70.79677138,CCC(F)(F)CC
7267,2938,0.13997702,86.00229825,CC(O)COC=C
7268,7779,0.17394513,82.60548739,CC1=CCNN=C1
7269,3424,0.23417957,76.58204318,NC(=O)C=CC=C
7270,8394,0.24061403,75.93859662,Cc1nnnn1O
7271,2241,0.28232875,71.76712475,C1COCOC1
7272,6220,0.29639497,70.36050259,FC(F)=C(F)C#C
7273,6114,0.21542252,78.45774812,CN(N)C(C)=NN
7274,7232,0.21669721,78.33027883,FC1CN(C1)C=N
7275,581,0.21667806,78.33219434,CC(=C)CCN
7276,2512,0.19404554,80.59544614,CC(O)CC(N)=N
7277,2797,0.22710103,77.28989653,CC(O)(CF)C#C
7278,3884,0.16915012,83.08498789,CCC(F)CNC
7279,8029,0.19352679,80.64732096,CC1C=CCN1C
7280,373,0.35373758,64.62624159,ONC=NO
7281,186,0.26207880,73.79212046,OCC(O)=O
7282,3570,0.21966633,78.03336746,CC(F)=COC=C
7283,4304,0.19160551,80.83944950,CNCC(=N)NN
7284,6548,0.16284744,83.71525571,NC1COC(=O)C1
7285,5707,0.19730028,80.26997227,CN(C=N)C(C)=C
7286,228,0.31422605,68.57739460,NC(=N)C#C
7287,8628,0.16867762,83.13223808,OC1CC(=O)C1O
7288,8291,0.22524533,77.47546725,FC1=CCOC1=C
7289,1373,0.22573908,77.42609205,O=C1CCNC1
7290,6213,0.24180559,75.81944133,FC(F)=C(F)C=O
7291,4080,0.15935182,84.06481827,CCCN(C)C=N
7292,3509,0.20923425,79.07657458,CC(=O)C#CC=C
7293,2897,0.14742351,85.25764930,CC(C)OCCO
7294,739,0.34176262,65.82373799,CC#CC(C)=C
7295,2366,0.32748420,67.25157976,CC(F)(F)CC#N
7296,2882,0.16616250,83.38375038,CCNCC(C)N
7297,5258,0.18687457,81.31254349,CC(CF)=NN=C
7298,6414,0.16551926,83.44807413,OC1CC1(O)CF
7299,7256,0.17274929,82.72507146,OCC1CC(=O)O1
7300,5484,0.18846018,81.15398219,OC(C=C)C(F)F
7301,5596,0.15986568,84.01343196,NCC(O)C(F)=C
7302,1527,0.41681317,58.31868310,O=C1N=CC=N1
7303,4449,0.21517428,78.48257157,CCC(=O)NC=C
7304,6096,0.19569548,80.43045241,CC(O)C(F)=CF
7305,730,0.26849561,73.15043942,NN=CC(O)=O
7306,6029,0.21024274,78.97572630,COC(=O)C(N)=N
7307,2411,0.36267788,63.73221214,CC(C)C(C)(C)C
7308,8502,0.21393188,78.60681187,Nc1nn[nH]c1O
7309,1000,0.19800304,80.19969624,CCC(F)C=O
7310,5385,0.18703865,81.29613514,CCC(N)C(C)N
7311,2200,0.28754590,71.24540988,FC(F)C1CN1
7312,5312,0.26697887,73.30211257,CC(C=O)=CC#N
7313,6811,0.50302644,49.69735572,Fc1noc(=O)o1
7314,771,0.27240395,72.75960481,NC(N)=CC#N
7315,297,0.20254373,79.74562706,COCCF
7316,1572,0.21209260,78.79074031,Nc1ccco1
7317,2845,0.29485072,70.51492801,FC(F)(C#C)C#N
7318,5369,0.14479532,85.52046791,CCC(C)C(C)O
7319,3205,0.20547236,79.45276388,CN(C)N=CNO
7320,2377,0.25172870,74.82713027,CC(C)(N)CC#C
7321,573,0.24103760,75.89623958,CN(C)NC=O
7322,7576,0.22827549,77.17245115,C=C1CCCC=C1
7323,360,0.27271556,72.72844353,FCC=CF
7324,6594,0.19453749,80.54625109,N=C1CC(=O)ON1
7325,4565,0.17495438,82.50456198,CNCC(=C)C=O
7326,8141,0.21278048,78.72195170,ON1C=CCC1=O
7327,3421,0.24258226,75.74177444,NC(=N)C=CC=C
7328,556,0.25782609,74.21739138,CC(O)CC#N
7329,5560,0.19435731,80.56426871,CCC(N)C(N)=N
7330,5275,0.16020656,83.97934425,CC(C=O)=CCO
7331,6100,0.25842569,74.15743089,FC=C(F)C(F)F
7332,7136,0.21476538,78.52346241,Nc1nc(O)no1
7333,804,0.20247663,79.75233711,CC(N)C(O)=O
7334,2652,0.26014062,73.98593841,CN1CC(C)(F)C1
7335,7253,0.20674910,79.32509038,FCC1CC(=O)N1
7336,1213,0.29707267,70.29273276,C=CC(=C)C=C
7337,3746,0.23787467,76.21253295,CC1(C)OCC=C1
7338,8259,0.23481741,76.51825918,CC1=COCC1=C
7339,309,0.23101479,76.89852085,FCCC=O
7340,1998,0.32610207,67.38979272,C=CC#CC=O
7341,4520,0.23845135,76.15486523,NNC(=N)OC=O
7342,4769,0.17403357,82.59664291,COC(C)C=CF
7343,5638,0.21900516,78.09948373,CCN(N)C(C)=N
7344,7925,0.18528055,81.47194471,OC1CCOC1=C
7345,58,0.40012702,59.98729819,OCCO
7346,4176,0.21114986,78.88501362,CN(NC=O)C=O
7347,6331,0.27837956,72.16204350,CC1(CCN1)C#C
7348,8216,0.25779162,74.22083814,C=C1C=NOC1=O
7349,2378,0.20604508,79.39549250,CC(C)(O)CC#C
7350,1103,0.18525083,81.47491737,FCC(=C)CF
7351,962,0.22484225,77.51577542,OCC(F)CO
7352,8648,0.23798134,76.20186577,OC1CC(O)C1=O
7353,4001,0.29090401,70.90959855,CCC(C)CC#C
7354,1177,0.30516637,69.48336325,FCC(=O)C#N
7355,8347,0.21804882,78.19511809,Cn1cnnc1N
7356,1238,0.18352302,81.64769849,CC(CO)=CF
7357,5531,0.26327968,73.67203240,FC(F)C(F)C#C
7358,4781,0.22376354,77.62364618,CNN(C)C=NC
7359,4490,0.21045064,78.95493635,CNC(=O)NN=C
7360,8669,0.21374786,78.62521374,NC12CNCC1C2
7361,5311,0.24877160,75.12284001,CC(=CC=O)C#N
7362,6842,0.19773347,80.22665319,Nc1nnc(O)[nH]1
7363,3867,0.19009619,80.99038119,OCC(F)CCF
7364,6603,0.22387699,77.61230066,N=C1CNC(=N)N1
7365,263,0.42097593,57.90240679,O=C1CNC1
7366,1648,0.23256677,76.74332276,CC1C(O)C1O
7367,939,0.27990376,72.00962382,NCC(N)CN
7368,7222,0.23094944,76.90505641,CC1CC(O1)C#N
7369,3359,0.27302099,72.69790057,CN(N)C=NN=C
7370,1203,0.25437686,74.56231433,OCC(=O)C#C
7371,8417,0.32548711,67.45128864,Cc1c[nH]cc1C
7372,750,0.19364765,80.63523495,CC(F)=CCN
7373,8431,0.20454722,79.54527770,Cc1c[nH]nc1C
7374,3263,0.21624414,78.37558635,CC(=O)OC=NO
7375,1336,0.22864742,77.13525815,CC1CCN1C
7376,4867,0.20011665,79.98833470,CC=CC(N)C#C
7377,6324,0.26670448,73.32955220,NC1(CNC1)C#C
7378,7656,0.26239073,73.76092741,O=c1ccnco1
7379,868,0.29456480,70.54351963,CC1(C)CNC1
7380,2954,0.20547660,79.45233987,CC(C)OCC=C
7381,4046,0.15756649,84.24335089,OCCC(F)C=C
7382,6545,0.21408189,78.59181089,CC1COC(=C)C1
7383,8143,0.24701030,75.29897006,NN1C=NCC1=C
7384,8035,0.17727402,82.27259755,FC1CC=CC1=C
7385,5666,0.17585185,82.41481463,CC(C=C)C(O)=O
7386,6821,0.22981742,77.01825834,Nc1ccc(O)[nH]1
7387,1456,0.26162559,73.83744150,O=C1CCC=C1
7388,8104,0.21381380,78.61862014,CC1C=CCC1=O
7389,4663,0.20308656,79.69134429,C=CC(=O)CC#C
7390,2576,0.20182754,79.81724562,CC(=O)NC(N)=O
7391,1459,0.25763942,74.23605762,Oc1cn[nH]c1
7392,7192,0.18597507,81.40249317,CC1CC(CF)N1
7393,7237,0.21489818,78.51018167,FC1CN(C1)N=C
7394,1082,0.31076667,68.92333269,CC(C#C)C#N
7395,4548,0.18871600,81.12840037,FCCC(=C)C=C
7396,2233,0.33721276,66.27872427,C1CC2CC1O2
7397,6337,0.20943862,79.05613812,CCCC1(N)CC1
7398,6222,0.20259600,79.74040025,CC1(CN)CCC1
7399,3977,0.21208902,78.79109805,CCC(C)NN=C
7400,4220,0.24786723,75.21327652,CCNC(C)C#C
7401,7517,0.20628429,79.37157064,N=C1NOC=NN1
7402,2681,0.18668184,81.33181621,CC(C)(CN)CN
7403,4996,0.28777416,71.22258450,CC#CC(C)C#N
7404,2367,0.22075362,77.92463814,FC(F)(F)CC=C
7405,8523,0.21836190,78.16380994,Fc1ccoc1F
7406,885,0.19875077,80.12492278,CC1(N)CC1N
7407,5958,0.15955825,84.04417550,NCC(=C)C(N)=O
7408,7796,0.32087148,67.91285156,N=c1cc[nH]nc1
7409,3126,0.20925469,79.07453086,NC(=O)NCC#N
7410,562,0.27534831,72.46516915,FC(F)CC#N
7411,6116,0.22154981,77.84501897,CN=C(C)N(C)O
7412,4348,0.19861013,80.13898698,CONC(=O)CN
7413,2878,0.16451007,83.54899300,COCCC(C)O
7414,7038,0.23834233,76.16576697,CC1=CC(=O)N=C1
7415,1315,0.23757508,76.24249167,CC1(CN)CO1
7416,4607,0.21480236,78.51976394,C=C(CC=O)C#N
7417,6573,0.21967341,78.03265925,CC1OCC(=O)O1
7418,7765,0.21831345,78.16865451,CC1=CN=CNC1
7419,5647,0.20924094,79.07590612,CNN(C)C(C)=O
7420,4753,0.22146468,77.85353215,NN=CC(O)CO
7421,5908,0.19054043,80.94595735,CC(O)C(=O)C=C
7422,164,0.35833735,64.16626506,CC(C)C#C
7423,4451,0.22052628,77.94737198,CCC(=O)NC=O
7424,7929,0.15968431,84.03156903,CC1NCCC1=C
7425,6046,0.21260056,78.73994415,OC(=O)C(=C)C=O
7426,607,0.19215272,80.78472795,CNCC(O)=O
7427,576,0.19761269,80.23873079,CC(O)CC#C
7428,3582,0.25766981,74.23301896,CC=CC=C(C)F
7429,6989,0.23360694,76.63930592,Nc1cnn(N)c1
7430,7588,0.16753031,83.24696917,O=C1COCC=C1
7431,1263,0.22609176,77.39082435,COC(C)=CF
7432,7223,0.28354107,71.64589310,CN1CC(C1)C=C
7433,6468,0.18774491,81.22550900,CC(F)C1(O)CC1
7434,7548,0.18744580,81.25541993,OC1CCON=C1
7435,4219,0.20134780,79.86522026,COCC(F)C#C
7436,5677,0.22463304,77.53669590,CC(=C)C(O)C#N
7437,2960,0.18439545,81.56045522,CN(C)CCC=O
7438,6732,0.17233824,82.76617639,CC1CN=C(C)N1
7439,4278,0.18617677,81.38232333,CCC(=O)COC
7440,4404,0.19583300,80.41670011,OCC(=O)CC=O
7441,5552,0.16914119,83.08588096,CCC(C)C(F)=C
7442,8649,0.30312026,69.68797421,OC1CC(F)C1=O
7443,200,0.33324896,66.67510442,NC(=N)NO
7444,7680,0.21026149,78.97385056,OC1C=CCC=C1
7445,4697,0.22136233,77.86376671,N=CNC(=O)C#C
7446,8345,0.21572174,78.42782625,Oc1nccn1O
7447,1013,0.17905243,82.09475651,COC(C)C=O
7448,7182,0.19981656,80.01834427,CNC1CC(N)C1
7449,2730,0.17469706,82.53029441,CNC(C)(C)CF
7450,4732,0.19279366,80.72063369,CCC(F)C=CF
7451,4454,0.18115495,81.88450469,NCC(=O)NC=O
7452,1802,0.20913393,79.08660663,NCCC=NO
7453,8634,0.21722827,78.27717261,CC1NC(=O)C1N
7454,5070,0.18031293,81.96870702,CNN=C(C)NN
7455,3414,0.20390941,79.60905862,CON=CC(F)=C
7456,2154,0.21352288,78.64771169,CC1OC1CO
7457,2509,0.15784980,84.21502025,CC(N)CC(F)=C
7458,2281,0.36483355,63.51664463,c1cnncn1
7459,1917,0.20508266,79.49173355,CNN=CCN
7460,4592,0.21352670,78.64732972,CONC(=O)C=O
7461,7384,0.24422206,75.57779393,O=C1CCNCC1
7462,6507,0.21233998,78.76600172,CC1CCC(O)C1
7463,8708,0.23855491,76.14450867,OCCC1CCC1
7464,6925,0.21537753,78.46224660,Cc1cc(O)no1
7465,2182,0.20689744,79.31025617,CC1CN1N=C
7466,4349,0.16671359,83.32864112,CONC(=O)CO
7467,4478,0.25284482,74.71551793,CNC(=O)NC=C
7468,7481,0.17176452,82.82354760,C=C1CCN=CN1
7469,8420,0.31145626,68.85437429,Nc1c[nH]cc1N
7470,6341,0.18191765,81.80823503,CCCC1(O)CC1
7471,5229,0.17901856,82.09814379,CC(CF)=CC#N
7472,3716,0.22923066,77.07693417,CC1(O)CC=CC1
7473,5296,0.23684724,76.31527579,COC=C(F)C=C
7474,4481,0.22727399,77.27260074,NNC(=O)NC=C
7475,569,0.22933078,77.06692199,CN(C)CC=C
7476,5785,0.14058377,85.94162318,CC(O)C(=C)CN
7477,31,0.76382727,23.61727251,C1CC1
7478,3768,0.21738753,78.26124717,CC1C(N)C1(C)N
7479,4266,0.15271734,84.72826558,FCCC(=O)CF
7480,7045,0.24781827,75.21817268,CC1=NC(=N)N=C1
7481,2364,0.20323785,79.67621496,CC(F)(F)CC=C
7482,4101,0.15499588,84.50041201,ON(CCF)C=O
7483,1256,0.25449086,74.55091390,CNC(C)=NC
7484,4309,0.18956065,81.04393537,CNC(=N)COC
7485,1162,0.30982006,69.01799430,NCC(=C)C=C
7486,5253,0.19805096,80.19490370,COC(N)=CC=O
7487,4859,0.19186717,80.81328340,ON=CN(O)C=O
7488,6669,0.21648240,78.35175951,ON1CC(=N)N=C1
7489,2833,0.30001064,69.99893557,CC(C)(C=C)C#C
7490,4251,0.16306281,83.69371888,NCCC(=C)CO
7491,4287,0.18452704,81.54729596,NNC(=N)CCF
7492,8438,0.16448782,83.55121787,Cc1conc1C
7493,4100,0.16630211,83.36978881,OCCN(O)C=O
7494,8688,0.21054016,78.94598390,CC12CNCC1N2
7495,3860,0.15649723,84.35027657,CCCC(F)CN
7496,4417,0.20663093,79.33690743,CNC(=O)CC=O
7497,3371,0.18683217,81.31678345,CC(=C)C=CCN
7498,2053,0.33556592,66.44340766,C#CC1CNC1
7499,7606,0.21325075,78.67492511,NC1CC=NN=C1
7500,4584,0.23087225,76.91277458,CNNC(=N)C#N
7501,6128,0.15533986,84.46601377,CC(=CN)C(N)=O
7502,177,0.21947083,78.05291733,NCC(N)=N
7503,3060,0.17951563,82.04843735,COCOC(N)=O
7504,8743,0.29689320,70.31067994,NCCN1CCC1
7505,7317,0.21496536,78.50346444,OC(=O)CC1CN1
7506,121,0.34228187,65.77181331,CCC(C)C
7507,4303,0.17875715,82.12428529,CNCC(=N)NC
7508,5906,0.17304234,82.69576596,CC(C)C(=O)C=O
7509,8584,0.19606109,80.39389073,CC1CC(F)C1N
7510,8724,0.21414578,78.58542240,OCCC1COC1
7511,334,0.23160175,76.83982498,C=CCC=O
7512,5868,0.19380577,80.61942290,CNC(=N)N(C)C
7513,7077,0.19935362,80.06463830,Oc1cc(F)co1
7514,4068,0.14487582,85.51241840,COCC(O)C=C
7515,3993,0.18257429,81.74257120,COC(C)OC=C
7516,7649,0.25590965,74.40903494,O=c1nccn[nH]1
7517,2985,0.22060952,77.93904756,CCCCC(O)=O
7518,8413,0.33833566,66.16643410,CC1=NC=NC1=O
7519,6559,0.20274572,79.72542787,CC1CC(=N)NO1
7520,3609,0.20455476,79.54452431,CC1CCC1(C)O
7521,5924,0.21811755,78.18824503,CN(C)C(=O)C=C
7522,5121,0.23962709,76.03729064,CC=C(C)CC#C
7523,8173,0.20578329,79.42167122,On1ccoc1=N
7524,4458,0.22336015,77.66398498,FCC(=O)NC=C
7525,2884,0.17940564,82.05943649,CCNCC(C)F
7526,4695,0.28290003,71.70999748,N=C(NC=O)C#C
7527,5347,0.23298120,76.70188006,COC=C(F)C#C
7528,6906,0.21877785,78.12221539,Nc1cc(O)co1
7529,6035,0.24920516,75.07948410,CC(=C)C(=C)C#N
7530,7107,0.19212058,80.78794152,Cc1nc(N)co1
7531,992,0.21639869,78.36013105,NCC(O)C=C
7532,6663,0.18313568,81.68643154,CC1OC(=O)C=C1
7533,2166,0.20636989,79.36301063,OC1CC1C=O
7534,6888,0.20670452,79.32954796,CC1COC(C)=C1
7535,8358,0.24717917,75.28208284,Cn1nccc1F
7536,8354,0.22688441,77.31155852,Oc1nncn1O
7537,8399,0.31053093,68.94690658,CC1=CC=CC1=O
7538,7010,0.27789280,72.21071999,Cc1ccn(N)n1
