N_ele,N_states,sum_f_k
54,2420,42.3055
54,2320,42.3779
54,2320,42.2932
54,2220,42.3329
54,2220,42.3134
54,2120,42.3817
54,2320,42.4814
54,2220,42.5129
54,2220,42.4636
54,2120,42.4759
54,2120,42.491
54,2020,42.4905
54,2220,42.577
54,2120,42.6121
54,2120,42.5406
54,2020,42.5649
54,2020,42.5722
54,1920,42.5765
54,2320,42.3717
54,2220,42.4451
54,2220,42.481
54,2120,42.5574
54,2020,42.7013
54,1920,42.7559
52,2318,39.872
52,2128,39.9278
52,1938,39.9649
52,2223,39.9817
52,2033,40.0423
52,1843,40.1609
52,2128,40.0799
52,1938,40.1434
52,1748,40.2149
52,2128,40.0415
52,2033,40.0973
52,1938,40.1083
52,1843,40.1583
52,2033,40.1074
52,1938,40.1701
52,1843,40.1609
52,1748,40.1122
52,1938,40.1806
52,1843,40.2475
52,1748,40.2008
52,1653,40.1416
52,2128,40.1131
52,1938,40.1534
52,1938,40.1752
52,1748,40.1966
52,1843,40.1442
52,1748,40.2712
52,1653,40.0802
52,1748,40.1828
52,1653,40.3322
52,1558,40.1043
52,1653,40.2706
52,1558,40.3095
52,1938,40.285
52,1748,40.3251
52,1558,40.3366
52,1463,40.2882
54,2620,42.0147
54,2520,42.1137
54,2420,42.1466
54,2320,42.2995
54,2520,42.1023
54,2420,42.1874
54,2320,42.2335
54,2220,42.3742
54,2420,42.1497
54,2320,42.2425
54,2220,42.225
54,2120,42.3735
54,2320,42.3126
54,2220,42.4069
54,2120,42.3613
54,2020,42.5312
54,2420,42.1194
54,2320,42.228
54,2220,42.2468
54,2120,42.3853
54,2420,42.1934
54,2420,42.2523
54,2320,42.3425
54,2220,42.3406
54,2120,42.4911
54,2320,42.2421
54,2220,42.3368
54,2120,42.3375
54,2020,42.4619
54,2420,42.3146
54,2320,42.2896
54,2220,42.2703
54,2420,42.1992
54,2520,42.2422
52,2318,39.9047
52,2128,40.0332
52,2223,39.9909
52,2128,39.9738
52,1938,40.0516
52,2033,40.142
52,1843,40.1939
52,2033,40.0735
52,2128,39.943
52,1938,40.0107
52,2033,40.0573
52,1938,40.1417
52,2128,40.0559
52,1938,40.1377
52,2033,40.0234
52,1843,40.0475
52,2128,40.1229
52,2033,40.1782
52,2033,40.1161
52,1938,40.1587
52,1938,40.1514
52,1843,40.1775
52,2033,40.1856
52,1938,40.2497
52,1938,40.1497
52,1843,40.2412
52,1843,40.1795
52,1748,40.2603
52,1938,40.1295
52,1843,40.1857
52,1843,40.0902
52,1748,40.1776
52,1748,40.1125
52,1653,40.172
52,1938,40.1897
52,1843,40.3039
52,1843,40.1889
52,1748,40.287
52,1748,40.1622
52,1653,40.2495
52,1843,40.1611
52,1748,40.1858
52,1748,40.1226
52,1653,40.176
52,1653,40.1512
52,1558,40.1464
52,1938,40.2227
52,1843,40.2671
52,1843,40.1912
52,1748,40.2705
52,1748,40.1719
52,1653,40.2262
52,1843,40.1855
52,1748,40.2161
52,1748,40.1661
52,1653,40.2224
52,1653,40.1461
52,1558,40.1864
52,1843,40.2958
52,1748,40.3183
52,1748,40.2622
52,1653,40.3173
52,1653,40.2413
52,1558,40.2787
52,1748,40.2027
52,1653,40.195
52,1653,40.1783
52,1558,40.1989
52,1558,40.1562
52,1463,40.1763
52,2318,39.8674
52,2223,39.9485
52,2128,39.9479
52,2033,40.1365
52,2128,39.9696
52,1938,40.0128
52,1843,40.1632
52,2128,40.055
52,2033,40.1328
52,1938,40.1147
52,1843,40.2723
52,2033,40.1404
52,1938,40.2064
52,1843,40.1832
52,1748,40.335
52,2033,40.0315
52,1938,40.1118
52,1843,40.0989
52,1748,40.2328
52,1938,40.1036
52,1843,40.172
52,1748,40.155
52,1653,40.2901
52,2128,40.0411
52,2128,40.0732
52,2033,40.1634
52,1938,40.1619
52,1843,40.3263
52,1938,40.1845
52,1843,40.2499
52,1748,40.2342
52,1653,40.3708
52,1843,40.1314
52,1748,40.2015
52,1653,40.1786
52,1558,40.3005
52,2128,40.0956
52,2033,40.0937
52,1938,40.0918
52,2033,40.1771
52,1938,40.1569
52,1843,40.1577
52,2128,40.1555
52,2033,40.1204
52,1938,40.0909
52,2033,40.1337
52,1938,40.1152
52,1843,40.0986
52,1938,40.2027
52,1843,40.1687
52,1748,40.1642
52,2033,40.0365
52,1938,40.1181
52,2033,40.2265
52,1938,40.2332
52,1843,40.1998
52,1938,40.26
52,1843,40.267
52,1748,40.2396
52,1938,40.1994
52,1843,40.2009
52,1748,40.1569
52,1843,40.231
52,1748,40.2369
52,1653,40.2025
52,1843,40.0883
52,1748,40.0819
52,1653,40.0482
52,1748,40.1165
52,1653,40.1132
52,1558,40.0543
52,1938,40.2933
52,1843,40.2856
52,1748,40.2923
52,1843,40.3174
52,1748,40.311
52,1653,40.2749
52,1843,40.2502
52,1748,40.239
52,1653,40.192
52,1748,40.2782
52,1653,40.2636
52,1558,40.2207
52,1843,40.2577
52,1748,40.2432
52,1653,40.2252
52,1748,40.2798
52,1653,40.2609
52,1558,40.2111
52,1748,40.1367
52,1653,40.1134
52,1558,40.0811
52,1653,40.1517
52,1558,40.1277
52,1463,40.0655
50,2034,37.7199
50,1854,37.7967
50,1854,37.7763
50,1674,37.8407
50,1854,37.8393
50,1674,37.9217
50,1764,37.9003
50,1584,37.9638
50,1764,37.7971
50,1584,37.8616
50,1674,37.8501
50,1494,37.8931
50,1764,37.8506
50,1674,37.9066
50,1674,37.8708
50,1584,37.9072
50,1494,37.9705
50,1854,37.8686
50,1674,37.9607
50,1674,37.9315
50,1494,37.9925
50,1584,37.86
50,1404,37.9027
50,1674,37.8921
50,1584,37.9475
50,1494,37.9341
50,1404,37.9808
54,2620,42.0372
54,2320,42.3292
54,2520,42.1235
54,2220,42.3586
54,2420,42.1697
54,2120,42.3777
54,2320,42.3146
54,2020,42.5463
54,2420,42.2707
54,2120,42.5646
54,2320,42.3571
54,2020,42.5823
54,2220,42.378
54,1920,42.5962
54,2120,42.5134
54,1820,42.7505
54,2420,42.128
54,2320,42.2219
54,2220,42.2506
54,2120,42.381
54,2320,42.2174
54,2220,42.3068
54,2120,42.3297
54,2020,42.4413
54,2520,42.133
54,2220,42.4228
54,2420,42.249
54,2120,42.5302
54,2420,42.3337
54,2320,42.3021
54,2220,42.307
52,2318,39.9261
52,2033,40.1483
52,2128,40.0227
52,1843,40.2161
52,2033,40.0851
52,1748,40.2921
52,2128,40.0918
52,1843,40.298
52,1938,40.144
52,1653,40.334
52,2128,39.9684
52,2033,40.0321
52,1843,40.0422
52,2128,40.0693
52,1843,40.2664
52,2033,40.1336
52,1748,40.3092
52,2033,40.0654
52,1938,40.1538
52,1748,40.294
52,1938,40.033
52,1843,40.1215
52,1653,40.2464
52,1938,40.101
52,1843,40.2018
52,1653,40.3197
52,1843,40.0613
52,1748,40.1695
52,1558,40.2648
52,1938,39.9975
52,1653,40.2393
52,1843,39.984
52,1558,40.1935
52,1843,40.0357
52,1558,40.2674
52,1748,39.9959
52,1463,40.213
52,2128,40.1244
52,1843,40.3313
52,1938,40.1852
52,1653,40.3564
52,1843,40.2168
52,1748,40.27
52,1653,40.2623
52,1558,40.3907
52,1748,40.1388
52,1558,40.2082
52,1463,40.3126
52,2318,39.8628
52,2033,40.1448
52,2223,39.9913
52,1938,40.1804
52,2128,40.0342
52,1843,40.2102
52,2033,40.1658
52,1748,40.3744
52,2128,39.8304
52,2033,39.9604
52,1938,39.9828
52,1843,40.1025
52,2223,40.0699
52,2128,40.1683
52,2033,40.1769
52,1938,40.3015
52,2128,40.0591
52,2033,40.1808
52,1938,40.1598
52,1843,40.2841
52,2033,40.0341
52,1938,40.1601
52,1843,40.1303
52,1748,40.2379
52,2128,40.0627
52,2033,40.1672
52,1938,40.1625
52,1843,40.2969
52,2033,40.0485
52,1938,40.1589
52,1843,40.1434
52,1748,40.2681
52,1938,40.0179
52,1843,40.1385
52,1748,40.1083
52,1653,40.2181
52,2128,40.0644
52,2033,40.202
52,1938,40.1842
52,2033,40.0483
52,1938,40.2223
52,1843,40.1701
52,1938,40.0194
52,1843,40.1836
52,1748,40.1321
52,2033,40.0531
52,1938,40.1982
52,1843,40.1798
52,1938,40.0299
52,1843,40.2041
52,1748,40.1523
52,1843,39.9987
52,1748,40.1648
52,1653,40.1112
52,2128,40.0165
52,2033,40.115
52,1938,40.086
52,1843,40.213
52,2033,39.9656
52,1938,40.0959
52,1843,40.0536
52,1748,40.1656
52,1938,39.9507
52,1843,40.0746
52,1748,40.0275
52,1653,40.1327
52,2033,39.9825
52,1938,40.0984
52,1843,40.077
52,1748,40.2063
52,1938,39.9341
52,1843,40.0558
52,1748,40.035
52,1653,40.1207
52,1843,39.8997
52,1748,40.0302
52,1653,39.9852
52,1558,40.0838
52,2033,40.0105
52,1938,40.1916
52,1843,40.1389
52,1938,39.9853
52,1843,40.1718
52,1748,40.0969
52,1843,39.9674
52,1748,40.134
52,1653,40.0635
52,1938,39.9404
52,1843,40.1129
52,1748,40.0471
52,1843,39.8855
52,1748,40.0703
52,1653,39.9898
52,1748,39.8591
52,1653,40.02
52,1558,39.9507
50,2034,37.7512
50,1764,37.9483
50,1854,37.8602
50,1584,38.0113
50,1764,37.8526
50,1494,38.0193
50,1764,37.8472
50,1854,37.6816
50,1674,37.7766
50,1854,37.7691
50,1764,37.8477
50,1584,37.946
50,1764,37.859
50,1674,37.8905
50,1494,38.0131
50,1764,37.7539
50,1674,37.8348
52,2318,39.8981
52,2033,40.1365
52,1748,40.3336
52,2223,39.9904
52,2128,40.0897
52,1938,40.2269
52,2033,40.1814
52,1938,40.1721
52,1843,40.3102
52,1653,40.419
52,2128,40.0454
52,2033,40.1599
52,1843,40.2664
52,1938,40.2613
52,1843,40.248
52,1748,40.3645
52,1558,40.4514
52,2128,39.9176
52,1843,40.1613
52,2033,39.9976
52,1748,40.2543
52,1653,40.2325
52,1843,40.154
52,1558,40.3643
52,2033,39.9395
52,1748,40.182
52,1938,40.0575
52,1653,40.2861
52,1558,40.2552
52,1748,40.163
52,1463,40.372
52,2033,39.8555
52,1748,40.1142
52,1463,40.2965
52,1938,39.8662
52,1653,40.1067
52,1368,40.3125
54,2620,42.038
54,2320,42.2877
54,2020,42.5595
54,2520,42.1678
54,2220,42.4067
54,1920,42.67
54,2420,42.2568
54,2120,42.4977
54,1820,42.7587
54,2420,42.2901
54,2120,42.5441
54,2220,42.4952
52,2318,39.8842
52,2033,40.101
52,2033,40.1315
52,1748,40.3582
52,2223,39.9939
52,2128,40.0544
52,1938,40.2174
52,2128,40.1216
52,2033,40.1807
52,1938,40.2232
52,1843,40.3504
52,2033,40.1129
52,1938,40.1876
52,1843,40.2034
52,1748,40.341
52,1938,40.2154
52,1843,40.3071
52,1748,40.297
52,1653,40.4295
52,1843,40.1578
52,1748,40.278
52,1653,40.2734
52,1653,40.2365
52,2128,39.9809
52,2033,40.0762
52,1938,40.074
52,1843,40.2072
52,1938,40.1924
52,1843,40.2069
52,1748,40.3283
52,1748,40.1894
52,1653,40.3212
52,1558,40.4131
52,2033,39.8908
52,1938,40.0162
52,1843,40.1351
52,1748,40.1262
52,1653,40.2353
52,1843,40.0034
52,1748,40.1185
52,1653,40.1121
52,1558,40.2291
52,1748,40.1145
52,1653,40.2326
52,1558,40.1998
52,1463,40.3131
52,2128,40.055
52,2033,40.1679
52,1843,40.2698
52,2033,40.1607
52,1938,40.2774
52,1843,40.2867
52,1748,40.4031
52,1938,40.1391
52,1843,40.2585
52,1748,40.2518
52,1653,40.3658
52,1843,40.2532
52,1748,40.3524
52,1653,40.3392
52,1558,40.4509
52,2033,39.9631
52,1938,40.0723
52,1748,40.1827
52,1938,40.1572
52,1843,40.2346
52,1748,40.2128
52,1653,40.3442
52,1843,40.0379
52,1748,40.1407
52,1653,40.1465
52,1558,40.2575
52,1748,40.1545
52,1653,40.2582
52,1558,40.2433
52,1463,40.3534
52,2033,40.025
52,1938,40.1481
52,1843,40.1155
52,1748,40.2391
52,1938,40.1587
52,1843,40.2644
52,1748,40.2427
52,1653,40.3614
52,1843,40.122
52,1748,40.2628
52,1653,40.2159
52,1558,40.3282
52,1748,40.2273
52,1653,40.3622
52,1558,40.3186
52,1463,40.4209
52,1938,39.9335
52,1843,40.0457
52,1748,40.0236
52,1653,40.1455
52,1843,40.0751
52,1748,40.2132
52,1653,40.166
52,1558,40.2874
52,1748,40.0108
52,1653,40.1384
52,1558,40.1011
52,1463,40.2157
52,1653,40.1227
52,1558,40.2346
52,1463,40.2083
52,1368,40.3082
56,2940,44.2102
56,2835,44.3367
56,2730,44.3024
56,2625,44.5385
56,2730,44.4288
56,2625,44.4364
56,2520,44.5805
56,2520,44.3959
56,2415,44.5407
56,2310,44.7168
56,2835,44.3271
56,2730,44.4373
56,2625,44.4012
56,2520,44.5722
56,2625,44.5112
56,2520,44.4644
56,2415,44.6411
56,2415,44.4918
56,2310,44.6413
56,2205,44.7982
56,2730,44.3411
56,2625,44.4402
56,2520,44.4171
56,2415,44.5821
56,2520,44.5141
56,2415,44.481
56,2310,44.6499
56,2310,44.5003
56,2205,44.632
56,2100,44.7731
56,2625,44.4997
56,2520,44.5852
56,2415,44.5694
56,2310,44.6933
56,2415,44.6629
56,2310,44.6367
56,2205,44.7634
56,2205,44.6423
56,2100,44.7717
56,1995,44.9031
56,2835,44.3689
56,2730,44.4451
56,2625,44.4523
56,2520,44.6279
56,2730,44.4628
56,2625,44.5594
56,2520,44.5447
56,2415,44.6976
56,2835,44.487
56,2730,44.5251
56,2625,44.5134
56,2520,44.6613
56,2835,44.4361
54,2420,42.1493
54,2220,42.2492
54,2120,42.404
54,2220,42.2217
54,2020,42.3104
54,1920,42.4747
54,2120,42.3489
54,1920,42.4264
54,1820,42.5643
54,2320,42.2832
54,2220,42.3549
54,2120,42.3345
54,2020,42.466
54,2220,42.318
54,2120,42.3933
54,2020,42.3719
54,1920,42.4954
54,2320,42.3588
54,2320,42.3616
54,2220,42.3401
54,2120,42.28
54,2420,42.2166
54,2220,42.2715
54,2120,42.3968
54,2020,42.3139
54,1920,42.4406
54,1820,42.5817
54,2320,42.2356
54,2220,42.3464
54,2320,42.4058
54,2220,42.3541
54,2120,42.3368
54,2220,42.4892
54,2020,42.3974
54,2120,42.4673
54,2020,42.4532
54,1920,42.3683
54,2020,42.5876
54,1920,42.5782
54,1820,42.5204
54,2620,41.7535
54,2520,41.8132
54,2420,41.8701
54,2320,42.0472
54,2520,41.9863
54,2420,42.0354
54,2320,42.0743
54,2220,42.2272
54,2420,42.0379
54,2320,42.0973
54,2220,42.161
54,2120,42.3281
54,2520,41.9257
54,2420,41.9812
54,2320,42.0413
54,2220,42.2169
54,2420,42.0277
54,2320,42.0819
54,2220,42.1379
54,2120,42.3061
54,2520,41.9063
54,2420,42.0135
54,2220,42.2106
54,2520,41.8196
54,2420,42.0019
54,2320,42.0742
54,2420,41.9354
54,2320,42.0854
54,2220,42.176
54,2520,41.9396
52,2318,39.6338
52,2223,39.6996
52,2128,39.7425
52,2033,39.9076
52,2128,39.6945
52,2128,39.7536
52,2128,39.8068
52,2033,39.7806
52,2223,39.6925
52,2128,39.7891
52,2128,39.8053
52,2128,39.7063
56,2940,44.2296
56,2835,44.3161
56,2730,44.3349
56,2625,44.5066
56,2835,44.4232
56,2730,44.5154
56,2835,44.3901
56,2730,44.4895
56,2835,44.3666
56,2730,44.4539
56,2625,44.4415
56,2520,44.6166
56,2730,44.5343
56,2625,44.6404
56,2730,44.52
56,2625,44.6204
56,2730,44.5051
56,2625,44.5918
56,2520,44.5781
56,2415,44.7531
56,2625,44.6784
56,2520,44.7761
56,2625,44.6664
56,2520,44.7403
56,2835,44.4066
56,2730,44.4924
56,2625,44.501
56,2520,44.6698
56,2730,44.5778
56,2625,44.6817
56,2730,44.4815
56,2625,44.5795
56,2520,44.6096
56,2415,44.7653
56,2625,44.6502
56,2520,44.7553
56,2835,44.4082
56,2730,44.5059
56,2625,44.5133
56,2520,44.665
54,2620,42.0791
54,2420,42.0958
52,2223,39.907
54,2420,42.1906
54,2320,42.2437
54,2420,42.1349
54,2420,42.2504
54,2220,42.3033
54,2320,42.2312
54,2520,42.2112
54,2320,42.2211
52,2128,40.0302
54,2320,42.3167
54,2220,42.3712
54,2320,42.2578
54,2320,42.3768
54,2120,42.429
54,2220,42.3616
54,2420,42.3482
54,2220,42.3597
52,2033,40.1619
54,2220,42.4688
54,2120,42.4983
54,2220,42.4244
54,2220,42.4978
54,2020,42.5395
54,2120,42.4844
54,2520,42.2373
54,2320,42.2704
52,2128,40.0563
54,2420,42.3293
54,2220,42.3448
52,2033,40.1172
54,2520,42.2599
54,2320,42.2554
52,2128,40.0553
54,2320,42.2701
54,2220,42.3231
52,2318,40.0397
52,2223,40.1638
52,2128,40.2925
52,2223,40.188
52,2128,40.2508
52,2223,40.1842
54,2620,42.1013
54,2320,42.2952
54,2420,42.1061
54,2320,42.0927
54,2520,42.2259
54,2220,42.414
54,2320,42.2382
54,2220,42.2202
54,2420,42.3539
54,2120,42.5372
54,2220,42.3564
54,2120,42.3383
54,2520,42.2902
54,2220,42.4753
54,2320,42.2664
54,2220,42.2466
54,2420,42.3492
54,2120,42.532
54,2220,42.3512
54,2120,42.3341
54,2420,42.3689
54,2320,42.3667
54,2220,42.3619
54,2420,42.2406
52,2318,40.1548
52,2223,40.273
52,2128,40.3805
52,2223,40.3216
52,2128,40.3955
56,2940,44.2556
56,2835,44.3545
56,2730,44.3933
56,2625,44.5393
56,2835,44.3388
56,2730,44.4485
56,2625,44.4359
56,2520,44.6178
56,2730,44.3334
56,2625,44.4317
56,2520,44.4387
56,2415,44.5971
56,2625,44.4885
56,2520,44.5772
56,2415,44.5867
56,2310,44.7519
56,2835,44.4583
56,2730,44.5409
56,2625,44.5249
56,2520,44.6667
56,2730,44.5407
56,2625,44.6245
56,2520,44.6029
56,2415,44.7498
56,2835,44.3799
56,2730,44.4666
56,2625,44.4554
56,2520,44.5954
56,2730,44.4823
56,2625,44.5711
56,2520,44.5522
56,2415,44.7018
56,2835,44.3487
56,2730,44.4463
56,2625,44.4535
56,2520,44.62
56,2730,44.5282
56,2625,44.6085
56,2730,44.4389
56,2625,44.5202
56,2520,44.5578
56,2415,44.6916
56,2625,44.6055
56,2520,44.7014
56,2835,44.4018
56,2730,44.5188
56,2625,44.5632
56,2520,44.7091
56,2730,44.6253
56,2625,44.7018
56,2835,44.3924
56,2730,44.49
56,2625,44.5198
56,2520,44.6427
54,2620,42.0983
54,2420,42.1156
52,2223,39.9307
54,2520,42.168
54,2420,42.1683
54,2220,42.1547
52,2033,39.9864
54,2320,42.3196
54,2120,42.3284
52,1938,40.1331
54,2420,42.255
54,2320,42.2306
54,2320,42.3357
54,2220,42.3085
54,2220,42.3242
54,2120,42.2966
54,2120,42.473
54,2020,42.4361
54,2420,42.1183
54,2320,42.2011
54,2220,42.1907
54,2120,42.3295
54,2420,42.2515
54,2220,42.2845
54,2320,42.3337
54,2120,42.3665
54,2220,42.3232
54,2020,42.3459
54,2120,42.4596
54,1920,42.4873
54,2320,42.2163
54,2220,42.3011
54,2120,42.2799
54,2020,42.4238
54,2520,42.1838
54,2320,42.202
52,2128,40.0197
54,2420,42.2629
54,2220,42.2759
52,2033,40.0858
54,2520,42.2542
54,2320,42.2893
52,2128,40.085
54,2520,42.247
54,2320,42.2384
52,2128,40.0386
54,2320,42.3419
54,2220,42.328
52,2318,40.0518
52,2223,40.1294
52,2128,40.1137
52,2033,40.2626
52,2223,40.1435
52,2128,40.2135
52,2223,40.2131
52,2223,40.1689
54,2620,42.1122
54,2320,42.3029
54,2520,42.2067
54,2220,42.3816
54,2420,42.1831
54,2120,42.3681
54,2320,42.3225
54,2020,42.5123
54,2420,42.1504
54,2320,42.1438
54,2220,42.2064
54,2220,42.2103
54,2120,42.204
54,2120,42.3634
54,2020,42.3541
54,2520,42.2085
54,2220,42.3711
54,2320,42.236
54,2220,42.2212
54,2420,42.2685
54,2120,42.453
54,2220,42.3122
54,2120,42.2598
54,2520,42.243
54,2220,42.4992
54,2320,42.3236
54,2220,42.3132
54,2420,42.3004
54,2320,42.3429
54,2220,42.3325
54,2420,42.1777
52,2318,40.1653
52,2223,40.2549
52,2128,40.2307
52,2033,40.3713
52,2223,40.2458
52,2128,40.3223
52,2223,40.3133
56,2940,44.1802
56,2835,44.2647
56,2730,44.347
56,2625,44.5042
56,2310,44.7391
56,2835,44.3287
56,2730,44.4047
56,2625,44.4832
56,2520,44.6433
56,2205,44.866
56,2730,44.4804
56,2625,44.5321
56,2520,44.6116
56,2415,44.7531
56,2100,44.9655
56,2835,44.4097
56,2730,44.4616
56,2625,44.5315
56,2520,44.6841
56,2205,44.8866
56,2730,44.4847
56,2625,44.5366
56,2520,44.5962
56,2415,44.7648
56,2100,44.9303
56,2835,44.507
56,2730,44.6611
56,2625,44.8189
56,2835,44.3873
54,2620,42.0726
54,2420,42.1187
54,2420,42.1638
54,2320,42.2969
54,2220,42.2025
54,2320,42.3676
54,2520,42.1988
54,2320,42.2425
54,2320,42.2936
54,2220,42.4436
54,2120,42.3475
54,2220,42.4951
54,2420,42.3253
54,2220,42.3373
54,2220,42.394
54,2120,42.5442
54,2020,42.4465
54,2120,42.6083
54,2520,42.2822
54,2320,42.2857
54,2320,42.3356
54,2220,42.4305
54,2120,42.3571
54,2220,42.5523
54,2420,42.3295
54,2220,42.345
54,2220,42.4099
54,2120,42.5303
54,2020,42.4917
54,2120,42.5762
54,2420,42.2904
54,2320,42.3962
54,2320,42.4468
54,2220,42.5242
56,2940,44.2254
56,2835,44.3081
56,2730,44.3837
56,2625,44.539
56,2310,44.7547
56,2835,44.3139
56,2730,44.3995
56,2625,44.4758
56,2520,44.6259
56,2205,44.8178
56,2730,44.3045
56,2625,44.3823
56,2520,44.4557
56,2415,44.6084
56,2100,44.8155
56,2625,44.4497
56,2520,44.5474
56,2415,44.6106
56,2310,44.757
56,1995,44.9539
56,2835,44.516
56,2730,44.6118
56,2625,44.5992
56,2520,44.7489
56,2835,44.3395
56,2730,44.3859
56,2625,44.4664
56,2520,44.6175
56,2205,44.7861
56,2730,44.4261
56,2625,44.4921
56,2520,44.538
56,2415,44.6666
56,2100,44.8486
56,2835,44.4342
56,2730,44.5107
56,2625,44.5598
56,2520,44.6812
56,2205,44.891
56,2835,44.3775
54,2620,42.1305
54,2420,42.2089
54,2420,42.2355
54,2320,42.3133
54,2220,42.2681
54,2320,42.3558
54,2520,42.2257
54,2320,42.3123
54,2220,42.3879
54,2120,42.2964
54,2220,42.4487
54,2420,42.2073
54,2220,42.2755
54,2220,42.3057
54,2120,42.3764
54,2020,42.2924
54,2120,42.4344
54,2320,42.3483
54,2120,42.4203
54,2120,42.4563
54,2020,42.5216
54,1920,42.5252
54,2020,42.5788
54,2520,42.1757
54,2320,42.2642
54,2320,42.3
54,2220,42.3614
54,2120,42.3226
54,2220,42.4195
54,2420,42.2654
54,2220,42.3205
54,2220,42.3955
54,2120,42.4496
54,2020,42.3736
54,2120,42.499
54,2520,42.2837
54,2320,42.2809
54,2320,42.3779
54,2220,42.4621
54,2120,42.3897
54,2220,42.5122
54,2420,42.2358
54,2320,42.2847
54,2320,42.4061
54,2220,42.4502
54,2620,41.7665
54,2520,41.9563
54,2420,42.0484
54,2520,41.9351
54,2420,42.0544
54,2220,42.2748
54,2520,41.9297
54,2420,42.1112
54,2320,42.175
54,2420,42.0507
54,2320,42.2322
54,2220,42.2962
54,2520,42.0449
54,2420,42.1933
54,2320,42.3035
52,2318,39.5847
52,2128,39.7621
52,2128,39.8389
52,2128,39.845
52,2033,39.8337
52,2223,39.7334
52,2128,39.8654
52,2223,39.8235
54,2620,41.7724
54,2520,41.8681
54,2420,41.8762
54,2320,42.0385
54,2520,41.9378
54,2420,42.0451
54,2220,42.2395
54,2520,42.1079
54,2520,41.8496
54,2420,41.9373
54,2320,41.9441
54,2220,42.1142
54,2420,42.1336
54,2420,41.9683
54,2320,42.057
54,2220,42.0588
54,2120,42.2181
54,2320,42.2156
54,2520,41.9847
54,2420,42.0806
54,2320,42.1081
54,2220,42.2469
52,2318,39.6854
52,2128,39.7245
52,2128,39.8374
52,2033,39.8892
52,2128,39.9044
52,1938,39.9312
52,2033,40.0036
52,1938,40.043
52,1938,40.0854
52,1843,40.0991
52,1748,40.1366
52,2223,39.7508
52,2033,39.7868
52,2128,39.8491
52,1938,39.8852
52,2223,39.8425
52,2033,39.8884
52,2033,39.8935
52,1938,39.9848
52,2318,39.6662
52,2033,39.9038
52,2128,39.8354
52,2128,39.8929
52,2223,39.7592
52,1938,39.9926
52,2128,39.8308
52,1843,40.0613
52,2128,39.7358
52,2223,39.8315
52,1938,40.0643
54,2620,41.7757
54,2520,41.8387
54,2420,41.8878
54,2320,42.058
54,2520,41.9108
54,2420,42.0153
54,2520,41.9327
54,2420,41.9827
54,2320,42.0228
54,2220,42.1869
54,2420,42.0736
54,2320,42.1076
54,2220,42.1364
54,2120,42.2945
54,2520,42.0291
54,2520,41.9658
54,2420,42.0343
54,2320,42.079
54,2220,42.2481
54,2520,41.9453
52,2318,39.6483
52,2128,39.6921
52,2128,39.805
52,2033,39.8607
52,2128,39.876
52,1938,39.9123
52,2223,39.794
52,2033,39.8311
52,2128,39.9219
52,1938,39.9565
52,2223,39.8222
52,2033,39.8828
52,2318,39.6275
52,2033,39.8195
52,2223,39.8134
52,1938,39.9889
52,2128,39.9363
52,1843,40.1077
58,3278,46.56
58,3168,46.6568
58,3058,46.7071
58,2948,46.8657
58,3058,46.7701
58,2948,46.7962
58,2838,46.9522
58,2838,46.8679
58,2728,46.993
58,2618,47.1609
58,2948,46.8015
58,2838,46.8635
58,2728,47.0295
58,2728,46.8976
58,2618,47.0817
58,2508,47.2196
58,2618,46.9499
58,2508,47.1234
58,2398,47.2688
58,2288,47.423
58,3168,46.76
58,3058,46.8541
58,2948,46.8579
58,2838,47.0673
58,2948,46.9103
58,2838,46.9765
58,2728,47.1304
58,2728,47.0267
58,2618,47.1736
58,2508,47.3036
58,3058,46.8935
58,2948,47.0014
58,2838,47.063
58,2728,47.1546
58,2838,47.056
58,2728,47.1109
58,2618,47.2088
58,2618,47.1521
58,2508,47.2268
58,2398,47.3899
58,2838,47.2433
58,2728,47.3345
58,2618,47.3769
58,2508,47.4625
58,3168,46.841
56,2940,44.4096
56,2730,44.4294
54,2520,42.2711
56,2835,44.527
56,2730,44.54
56,2520,44.5916
54,2320,42.384
56,2625,44.7096
56,2415,44.7415
54,2220,42.5328
56,2730,44.6079
56,2625,44.6428
56,2520,44.7965
56,2520,44.678
56,2310,44.697
54,2120,42.506
56,2415,44.8274
56,2205,44.8331
54,2020,42.6589
56,2310,44.9945
56,2100,44.985
54,1920,42.7887
56,2835,44.5979
56,2625,44.6535
54,2420,42.4275
56,2730,44.7012
56,2625,44.7367
56,2415,44.7732
54,2220,42.5635
56,2520,44.8768
56,2310,44.9075
54,2120,42.6731
56,2730,44.7181
56,2520,44.7395
54,2320,42.5293
56,2625,44.8043
56,2520,44.849
56,2310,44.8572
54,2120,42.6231
56,2415,44.9509
56,2205,44.9836
54,2020,42.7508
56,2520,45.0578
56,2310,45.0741
54,2120,42.8125
56,2730,44.6969
56,2625,44.7047
56,2730,44.6397
56,2625,44.7439
56,2520,44.7898
56,2520,44.8924
56,2415,44.8847
54,2620,42.389
54,2520,42.4947
54,2420,42.5189
54,2320,42.6648
54,2420,42.5748
54,2320,42.602
54,2220,42.748
54,2220,42.6388
54,2120,42.795
54,2020,42.9329
54,2520,42.5532
54,2420,42.634
54,2320,42.6634
54,2220,42.8092
54,2420,42.6701
54,2320,42.7484
54,2220,42.7679
54,2120,42.9039
54,2220,42.9631
54,2620,42.2593
54,2420,42.2961
52,2223,40.1007
